event_key,discipline_key,placement,score_text,notes,source
1980-worlds-oregon-city-usa,doubles_consecutive_kicks,1,,,
1980-worlds-oregon-city-usa,doubles_net,1,,,
1980-worlds-oregon-city-usa,doubles_net,2,,,
1980-worlds-oregon-city-usa,doubles_net,3,,,
1980-worlds-oregon-city-usa,singles_consecutive_kicks,1,,,
1980-worlds-oregon-city-usa,singles_net,1,,,
1980-worlds-oregon-city-usa,singles_net,2,,,
1980-worlds-oregon-city-usa,singles_net,3,,,
1981-worlds-oregon-city-usa,doubles_net,1,,,
1981-worlds-oregon-city-usa,doubles_net,2,,,
1981-worlds-oregon-city-usa,doubles_net,3,,,
1981-worlds-oregon-city-usa,intermediate_doubles_net,1,,,
1981-worlds-oregon-city-usa,intermediate_singles_consecutive_kicks,1,,,
1981-worlds-oregon-city-usa,intermediate_singles_net,1,,,
1981-worlds-oregon-city-usa,singles_consecutive_kicks,1,,,
1981-worlds-oregon-city-usa,singles_net,1,,,
1981-worlds-oregon-city-usa,singles_net,2,,,
1981-worlds-oregon-city-usa,singles_net,3,,,
1981-worlds-oregon-city-usa,team_consecutive_kicks,1,,,
1981-worlds-oregon-city-usa,womens_doubles_net,1,,,
1981-worlds-oregon-city-usa,womens_doubles_net,2,,,
1981-worlds-oregon-city-usa,womens_doubles_net,3,,,
1981-worlds-oregon-city-usa,womens_singles_consecutive_kicks,1,,,
1982-worlds-oregon-city-usa,doubles_net,1,,,
1982-worlds-oregon-city-usa,doubles_net,2,,,
1982-worlds-oregon-city-usa,doubles_net,3,,,
1982-worlds-oregon-city-usa,freestyle,1,,,
1982-worlds-oregon-city-usa,freestyle,2,,,
1982-worlds-oregon-city-usa,freestyle,3,,,
1982-worlds-oregon-city-usa,golf,1,,,
1982-worlds-oregon-city-usa,golf,2,,,
1982-worlds-oregon-city-usa,golf,3,,,
1982-worlds-oregon-city-usa,intermediate_doubles_net,1,,,
1982-worlds-oregon-city-usa,intermediate_freestyle,1,,,
1982-worlds-oregon-city-usa,intermediate_singles_net,1,,,
1982-worlds-oregon-city-usa,mixed_doubles_net,1,,,
1982-worlds-oregon-city-usa,mixed_doubles_net,2,,,
1982-worlds-oregon-city-usa,mixed_doubles_net,3,,,
1982-worlds-oregon-city-usa,singles_consecutive_kicks,1,,,
1982-worlds-oregon-city-usa,singles_consecutive_kicks,2,,,
1982-worlds-oregon-city-usa,singles_consecutive_kicks,3,,,
1982-worlds-oregon-city-usa,singles_net,1,,,
1982-worlds-oregon-city-usa,singles_net,2,,,
1982-worlds-oregon-city-usa,singles_net,3,,,
1982-worlds-oregon-city-usa,womens_doubles_net,1,,,
1982-worlds-oregon-city-usa,womens_doubles_net,2,,,
1982-worlds-oregon-city-usa,womens_doubles_net,3,,,
1982-worlds-oregon-city-usa,womens_singles_net,1,,,
1982-worlds-oregon-city-usa,womens_singles_net,2,,,
1982-worlds-oregon-city-usa,womens_singles_net,3,,,
1983-worlds-boulder-usa-2001983001,doubles_net,1,,,
1983-worlds-boulder-usa-2001983001,doubles_net,2,,,
1983-worlds-boulder-usa-2001983001,doubles_net,3,,,
1983-worlds-boulder-usa-2001983001,intermediate_doubles_net,1,,,
1983-worlds-boulder-usa-2001983001,intermediate_singles_net,1,,,
1983-worlds-boulder-usa-2001983001,mixed_doubles_net,1,,,
1983-worlds-boulder-usa-2001983001,mixed_doubles_net,2,,,
1983-worlds-boulder-usa-2001983001,mixed_doubles_net,3,,,
1983-worlds-boulder-usa-2001983001,singles_consecutive_kicks,1,,,
1983-worlds-boulder-usa-2001983001,singles_consecutive_kicks,2,,,
1983-worlds-boulder-usa-2001983001,singles_consecutive_kicks,3,,,
1983-worlds-boulder-usa-2001983001,singles_freestyle,1,,,
1983-worlds-boulder-usa-2001983001,singles_freestyle,2,,,
1983-worlds-boulder-usa-2001983001,singles_freestyle,3,,,
1983-worlds-boulder-usa-2001983001,singles_net,1,,,
1983-worlds-boulder-usa-2001983001,singles_net,2,,,
1983-worlds-boulder-usa-2001983001,singles_net,3,,,
1983-worlds-boulder-usa-2001983001,team_freestyle,1,,,
1983-worlds-boulder-usa-2001983001,team_freestyle,2,,,
1983-worlds-boulder-usa-2001983001,team_freestyle,3,,,
1983-worlds-boulder-usa-2001983001,womens_consecutive_kicks,1,,,
1983-worlds-boulder-usa-2001983001,womens_consecutive_kicks,2,,,
1983-worlds-boulder-usa-2001983001,womens_consecutive_kicks,3,,,
1983-worlds-boulder-usa-2001983001,womens_doubles_net,1,,,
1983-worlds-boulder-usa-2001983001,womens_doubles_net,2,,,
1983-worlds-boulder-usa-2001983001,womens_doubles_net,3,,,
1983-worlds-boulder-usa-2001983001,womens_singles_net,1,,,
1983-worlds-boulder-usa-2001983001,womens_singles_net,2,,,
1983-worlds-boulder-usa-2001983001,womens_singles_net,3,,,
1983-worlds-boulder-usa-2001983002,doubles_net,1,,,
1983-worlds-boulder-usa-2001983002,doubles_net,2,,,
1983-worlds-boulder-usa-2001983002,doubles_net,3,,,
1983-worlds-boulder-usa-2001983002,golf,1,,,
1983-worlds-boulder-usa-2001983002,golf,2,,,
1983-worlds-boulder-usa-2001983002,golf,3,,,
1983-worlds-boulder-usa-2001983002,mixed_doubles_net,1,,,
1983-worlds-boulder-usa-2001983002,mixed_doubles_net,2,,,
1983-worlds-boulder-usa-2001983002,mixed_doubles_net,3,,,
1983-worlds-boulder-usa-2001983002,singles_consecutive_kicks,1,,,
1983-worlds-boulder-usa-2001983002,singles_freestyle,1,,,
1983-worlds-boulder-usa-2001983002,singles_freestyle,2,,,
1983-worlds-boulder-usa-2001983002,singles_freestyle,3,,,
1983-worlds-boulder-usa-2001983002,singles_net,1,,,
1983-worlds-boulder-usa-2001983002,singles_net,2,,,
1983-worlds-boulder-usa-2001983002,singles_net,3,,,
1983-worlds-boulder-usa-2001983002,team_freestyle,1,,,
1983-worlds-boulder-usa-2001983002,team_freestyle,2,,,
1983-worlds-boulder-usa-2001983002,team_freestyle,3,,,
1983-worlds-boulder-usa-2001983002,womens_doubles_net,1,,,
1983-worlds-boulder-usa-2001983002,womens_doubles_net,2,,,
1983-worlds-boulder-usa-2001983002,womens_doubles_net,3,,,
1983-worlds-boulder-usa-2001983002,womens_singles_net,1,,,
1983-worlds-boulder-usa-2001983002,womens_singles_net,2,,,
1983-worlds-boulder-usa-2001983002,womens_singles_net,3,,,
1984-worlds-boulder-usa,advanced_doubles_net,1,,,
1984-worlds-boulder-usa,advanced_doubles_net,2,,,
1984-worlds-boulder-usa,advanced_doubles_net,3,,,
1984-worlds-boulder-usa,advanced_singles_net,1,,,
1984-worlds-boulder-usa,advanced_singles_net,2,,,
1984-worlds-boulder-usa,advanced_singles_net,3,,,
1984-worlds-boulder-usa,doubles_consecutive_kicks,1,,,
1984-worlds-boulder-usa,doubles_consecutive_kicks,2,,,
1984-worlds-boulder-usa,doubles_consecutive_kicks,3,,,
1984-worlds-boulder-usa,doubles_one_pass_consecutive_kicks,1,,,
1984-worlds-boulder-usa,doubles_one_pass_consecutive_kicks,2,,,
1984-worlds-boulder-usa,doubles_one_pass_consecutive_kicks,3,,,
1984-worlds-boulder-usa,golf,1,,,
1984-worlds-boulder-usa,golf,2,,,
1984-worlds-boulder-usa,golf,3,,,
1984-worlds-boulder-usa,intermediate_doubles_net,1,,,
1984-worlds-boulder-usa,intermediate_freestyle,1,,,
1984-worlds-boulder-usa,intermediate_singles_net,1,,,
1984-worlds-boulder-usa,mens_overall,1,,,
1984-worlds-boulder-usa,mixed_doubles_net,1,,,
1984-worlds-boulder-usa,mixed_doubles_net,2,,,
1984-worlds-boulder-usa,mixed_doubles_net,3,,,
1984-worlds-boulder-usa,singles_consecutive_kicks,1,,,
1984-worlds-boulder-usa,singles_consecutive_kicks,2,,,
1984-worlds-boulder-usa,singles_consecutive_kicks,3,,,
1984-worlds-boulder-usa,singles_freestyle,1,,,
1984-worlds-boulder-usa,singles_freestyle,2,,,
1984-worlds-boulder-usa,singles_freestyle,3,,,
1984-worlds-boulder-usa,team_freestyle,1,,,
1984-worlds-boulder-usa,team_freestyle,2,,,
1984-worlds-boulder-usa,team_freestyle,3,,,
1984-worlds-boulder-usa,ultra_doubles_net,1,,,
1984-worlds-boulder-usa,ultra_doubles_net,2,,,
1984-worlds-boulder-usa,ultra_doubles_net,3,,,
1984-worlds-boulder-usa,ultra_singles_net,1,,,
1984-worlds-boulder-usa,ultra_singles_net,2,,,
1984-worlds-boulder-usa,ultra_singles_net,3,,,
1984-worlds-boulder-usa,womens_doubles_consecutive_kicks,1,,,
1984-worlds-boulder-usa,womens_doubles_consecutive_kicks,2,,,
1984-worlds-boulder-usa,womens_doubles_net,1,,,
1984-worlds-boulder-usa,womens_doubles_net,2,,,
1984-worlds-boulder-usa,womens_doubles_net,3,,,
1984-worlds-boulder-usa,womens_doubles_one_pass_consecutive_kicks,1,,,
1984-worlds-boulder-usa,womens_doubles_one_pass_consecutive_kicks,2,,,
1984-worlds-boulder-usa,womens_freestyle,1,,,
1984-worlds-boulder-usa,womens_freestyle,2,,,
1984-worlds-boulder-usa,womens_freestyle,3,,,
1984-worlds-boulder-usa,womens_golf,1,,,
1984-worlds-boulder-usa,womens_golf,2,,,
1984-worlds-boulder-usa,womens_golf,3,,,
1984-worlds-boulder-usa,womens_overall,1,,,
1984-worlds-boulder-usa,womens_singles_consecutive_kicks,1,,,
1984-worlds-boulder-usa,womens_singles_consecutive_kicks,2,,,
1984-worlds-boulder-usa,womens_singles_consecutive_kicks,3,,,
1984-worlds-boulder-usa,womens_singles_net,1,,,
1984-worlds-boulder-usa,womens_singles_net,2,,,
1984-worlds-boulder-usa,womens_singles_net,3,,,
1984-worlds-boulder-usa,womens_ultra_singles_net,1,,,
1984-worlds-boulder-usa,womens_ultra_singles_net,2,,,
1984-worlds-boulder-usa,womens_ultra_singles_net,3,,,
1985-championships-long-branch-usa,advanced_doubles_net,1,,,
1985-championships-long-branch-usa,advanced_doubles_net,2,,,
1985-championships-long-branch-usa,advanced_doubles_net,3,,,
1985-championships-long-branch-usa,doubles_consecutive,1,,,
1985-championships-long-branch-usa,doubles_consecutive,2,,,
1985-championships-long-branch-usa,doubles_consecutive,3,,,
1985-championships-long-branch-usa,footbag_freestyle,1,,,
1985-championships-long-branch-usa,footbag_freestyle,2,,,
1985-championships-long-branch-usa,footbag_freestyle,3,,,
1985-championships-long-branch-usa,footbag_golf,1,,,
1985-championships-long-branch-usa,footbag_golf,2,,,
1985-championships-long-branch-usa,footbag_golf,3,,,
1985-championships-long-branch-usa,mixed_doubles_footbag_net,1,,,
1985-championships-long-branch-usa,mixed_doubles_footbag_net,2,,,
1985-championships-long-branch-usa,mixed_doubles_footbag_net,3,,,
1985-championships-long-branch-usa,open_doubles_net,1,,,
1985-championships-long-branch-usa,open_doubles_net,2,,,
1985-championships-long-branch-usa,open_doubles_net,3,,,
1985-championships-long-branch-usa,open_singles_net,1,,,
1985-championships-long-branch-usa,open_singles_net,2,,,
1985-championships-long-branch-usa,open_singles_net,3,,,
1985-championships-long-branch-usa,singles_consecutive,1,,,
1985-championships-long-branch-usa,singles_consecutive,2,,,
1985-championships-long-branch-usa,singles_consecutive,3,,,
1985-championships-long-branch-usa,womens_singles_net,1,,,
1985-championships-long-branch-usa,womens_singles_net,2,,,
1985-championships-long-branch-usa,womens_singles_net,3,,,
1985-worlds-golden-usa,advanced_doubles_net,1,,,
1985-worlds-golden-usa,advanced_doubles_net,2,,,
1985-worlds-golden-usa,advanced_singles_net,1,,,
1985-worlds-golden-usa,advanced_singles_net,2,,,
1985-worlds-golden-usa,advanced_singles_net,3,,,
1985-worlds-golden-usa,doubles_consecutive_kicks,1,,,
1985-worlds-golden-usa,doubles_consecutive_kicks,2,,,
1985-worlds-golden-usa,doubles_consecutive_kicks,3,,,
1985-worlds-golden-usa,doubles_one_pass_consecutive_kicks,1,,,
1985-worlds-golden-usa,doubles_one_pass_consecutive_kicks,2,,,
1985-worlds-golden-usa,golf,1,,,
1985-worlds-golden-usa,golf,2,,,
1985-worlds-golden-usa,golf,3,,,
1985-worlds-golden-usa,intermediate_singles_net,1,,,
1985-worlds-golden-usa,mens_overall,1,,,
1985-worlds-golden-usa,mens_overall,2,,,
1985-worlds-golden-usa,mens_overall,3,,,
1985-worlds-golden-usa,mixed_doubles_net,1,,,
1985-worlds-golden-usa,singles_consecutive_kicks,1,,,
1985-worlds-golden-usa,singles_consecutive_kicks,2,,,
1985-worlds-golden-usa,singles_consecutive_kicks,3,,,
1985-worlds-golden-usa,singles_freestyle,1,,,
1985-worlds-golden-usa,singles_freestyle,2,,,
1985-worlds-golden-usa,singles_freestyle,3,,,
1985-worlds-golden-usa,team_freestyle,1,,,
1985-worlds-golden-usa,team_freestyle,2,,,
1985-worlds-golden-usa,ultra_doubles_net,1,,,
1985-worlds-golden-usa,ultra_doubles_net,2,,,
1985-worlds-golden-usa,ultra_singles_net,1,,,
1985-worlds-golden-usa,ultra_singles_net,2,,,
1985-worlds-golden-usa,ultra_singles_net,3,,,
1985-worlds-golden-usa,womens_doubles_consecutive_kicks,1,,,
1985-worlds-golden-usa,womens_doubles_consecutive_kicks,2,,,
1985-worlds-golden-usa,womens_doubles_consecutive_kicks,3,,,
1985-worlds-golden-usa,womens_doubles_net,1,,,
1985-worlds-golden-usa,womens_doubles_one_pass_consecutive_kicks,1,,,
1985-worlds-golden-usa,womens_doubles_one_pass_consecutive_kicks,2,,,
1985-worlds-golden-usa,womens_freestyle,1,,,
1985-worlds-golden-usa,womens_golf,1,,,
1985-worlds-golden-usa,womens_golf,2,,,
1985-worlds-golden-usa,womens_golf,3,,,
1985-worlds-golden-usa,womens_overall,1,,,
1985-worlds-golden-usa,womens_overall,2,,,
1985-worlds-golden-usa,womens_overall,3,,,
1985-worlds-golden-usa,womens_singles_consecutive_kicks,1,,,
1985-worlds-golden-usa,womens_singles_consecutive_kicks,2,,,
1985-worlds-golden-usa,womens_singles_consecutive_kicks,3,,,
1985-worlds-golden-usa,womens_singles_net,1,,,
1985-worlds-golden-usa,womens_singles_net,2,,,
1985-worlds-golden-usa,womens_singles_net,3,,,
1986-championships-long-branch-usa,advanced_doubles_net,1,,,
1986-championships-long-branch-usa,advanced_doubles_net,2,,,
1986-championships-long-branch-usa,advanced_doubles_net,3,,,
1986-championships-long-branch-usa,advanced_singles_net,1,,,
1986-championships-long-branch-usa,advanced_singles_net,2,,,
1986-championships-long-branch-usa,advanced_singles_net,3,,,
1986-championships-long-branch-usa,beginners_doubles_net,1,,,
1986-championships-long-branch-usa,beginners_doubles_net,2,,,
1986-championships-long-branch-usa,beginners_doubles_net,3,,,
1986-championships-long-branch-usa,beginners_singls_net,1,,,
1986-championships-long-branch-usa,beginners_singls_net,2,,,
1986-championships-long-branch-usa,beginners_singls_net,3,,,
1986-championships-long-branch-usa,doubles_one_pass_consecutive,1,,,
1986-championships-long-branch-usa,doubles_one_pass_consecutive,2,,,
1986-championships-long-branch-usa,doubles_one_pass_consecutive,3,,,
1986-championships-long-branch-usa,footbag_freestyle,1,,,
1986-championships-long-branch-usa,footbag_freestyle,2,,,
1986-championships-long-branch-usa,footbag_freestyle,3,,,
1986-championships-long-branch-usa,footbag_golf,1,,,
1986-championships-long-branch-usa,footbag_golf,2,,,
1986-championships-long-branch-usa,footbag_golf,3,,,
1986-championships-long-branch-usa,mixed_doubles_footbag_net,1,,,
1986-championships-long-branch-usa,mixed_doubles_footbag_net,2,,,
1986-championships-long-branch-usa,mixed_doubles_footbag_net,3,,,
1986-championships-long-branch-usa,singles_consecutive,1,,,
1986-championships-long-branch-usa,singles_consecutive,2,,,
1986-championships-long-branch-usa,singles_consecutive,3,,,
1986-championships-long-branch-usa,womens_doubles_net,1,,,
1986-championships-long-branch-usa,womens_doubles_net,2,,,
1986-championships-long-branch-usa,womens_doubles_net,3,,,
1986-championships-long-branch-usa,womens_singles_net,1,,,
1986-championships-long-branch-usa,womens_singles_net,2,,,
1986-championships-long-branch-usa,womens_singles_net,3,,,
1990-championships-beachwood-usa,amateur_doubles_net,1,,,
1990-championships-beachwood-usa,amateur_doubles_net,2,,,
1990-championships-beachwood-usa,amateur_doubles_net,3,,,
1990-championships-beachwood-usa,amateur_footbag_golf,1,,,
1990-championships-beachwood-usa,amateur_footbag_golf,2,,,
1990-championships-beachwood-usa,amateur_footbag_golf,3,,,
1990-championships-beachwood-usa,amateur_one_pass_consecutive,1,,,
1990-championships-beachwood-usa,amateur_one_pass_consecutive,2,,,
1990-championships-beachwood-usa,amateur_one_pass_consecutive,3,,,
1990-championships-beachwood-usa,amateur_singles_net,1,,,
1990-championships-beachwood-usa,amateur_singles_net,2,,,
1990-championships-beachwood-usa,amateur_singles_net,3,,,
1990-championships-beachwood-usa,amateur_singles_timed_consecutive,1,,,
1990-championships-beachwood-usa,amateur_singles_timed_consecutive,2,,,
1990-championships-beachwood-usa,amateur_singles_timed_consecutive,3,,,
1990-championships-beachwood-usa,footbag_freestyle,1,,,
1990-championships-beachwood-usa,footbag_freestyle,2,,,
1990-championships-beachwood-usa,footbag_freestyle,3,,,
1990-championships-beachwood-usa,open_doubles_net,1,,,
1990-championships-beachwood-usa,open_doubles_net,2,,,
1990-championships-beachwood-usa,open_doubles_net,3,,,
1990-championships-beachwood-usa,open_footbag_golf,1,,,
1990-championships-beachwood-usa,open_footbag_golf,2,,,
1990-championships-beachwood-usa,open_footbag_golf,3,,,
1990-championships-beachwood-usa,open_one_pass_consecutive,1,,,
1990-championships-beachwood-usa,open_one_pass_consecutive,2,,,
1990-championships-beachwood-usa,open_one_pass_consecutive,3,,,
1990-championships-beachwood-usa,open_singles_net,1,,,
1990-championships-beachwood-usa,open_singles_net,2,,,
1990-championships-beachwood-usa,open_singles_net,3,,,
1990-championships-beachwood-usa,open_singles_timed_consecutive,1,,,
1990-championships-beachwood-usa,open_singles_timed_consecutive,2,,,
1990-championships-beachwood-usa,open_singles_timed_consecutive,3,,,
1991-championships-beachwood-usa,intermediate_5_minute_timed_consecutive,1,,,
1991-championships-beachwood-usa,intermediate_5_minute_timed_consecutive,2,,,
1991-championships-beachwood-usa,intermediate_5_minute_timed_consecutive,3,,,
1991-championships-beachwood-usa,intermediate_doubles_net,1,,,
1991-championships-beachwood-usa,intermediate_doubles_net,2,,,
1991-championships-beachwood-usa,intermediate_doubles_net,3,,,
1991-championships-beachwood-usa,intermediate_freestyle,1,,,
1991-championships-beachwood-usa,intermediate_freestyle,2,,,
1991-championships-beachwood-usa,intermediate_freestyle,3,,,
1991-championships-beachwood-usa,intermediate_golf,1,,,
1991-championships-beachwood-usa,intermediate_golf,2,,,
1991-championships-beachwood-usa,intermediate_golf,3,,,
1991-championships-beachwood-usa,intermediate_one_pass_consecutive,1,,,
1991-championships-beachwood-usa,intermediate_one_pass_consecutive,2,,,
1991-championships-beachwood-usa,intermediate_one_pass_consecutive,3,,,
1991-championships-beachwood-usa,intermediate_singles_net,1,,,
1991-championships-beachwood-usa,intermediate_singles_net,2,,,
1991-championships-beachwood-usa,intermediate_singles_net,3,,,
1991-championships-beachwood-usa,open_5_minute_timed_consecutive,1,,,
1991-championships-beachwood-usa,open_5_minute_timed_consecutive,2,,,
1991-championships-beachwood-usa,open_5_minute_timed_consecutive,3,,,
1991-championships-beachwood-usa,open_doubles_net,1,,,
1991-championships-beachwood-usa,open_doubles_net,2,,,
1991-championships-beachwood-usa,open_doubles_net,3,,,
1991-championships-beachwood-usa,open_freestyle,1,,,
1991-championships-beachwood-usa,open_freestyle,2,,,
1991-championships-beachwood-usa,open_freestyle,3,,,
1991-championships-beachwood-usa,open_golf,1,,,
1991-championships-beachwood-usa,open_golf,2,,,
1991-championships-beachwood-usa,open_golf,3,,,
1991-championships-beachwood-usa,open_one_pass_consecutive,1,,,
1991-championships-beachwood-usa,open_one_pass_consecutive,2,,,
1991-championships-beachwood-usa,open_one_pass_consecutive,3,,,
1991-championships-beachwood-usa,open_singles_net,1,,,
1991-championships-beachwood-usa,open_singles_net,2,,,
1991-championships-beachwood-usa,open_singles_net,3,,,
1997-worlds-vancouver-canada,golf_doubles_open,1,,,
1997-worlds-vancouver-canada,golf_doubles_open,2,,,
1997-worlds-vancouver-canada,golf_doubles_open,3,,,
1997-worlds-vancouver-canada,golf_singles_advanced,1,,,
1997-worlds-vancouver-canada,golf_singles_advanced,2,,,
1997-worlds-vancouver-canada,golf_singles_open,1,,,
1997-worlds-vancouver-canada,golf_singles_open,2,,,
1997-worlds-vancouver-canada,golf_singles_open,3,,,
1997-worlds-vancouver-canada,net_doubles_advanced,1,,,
1997-worlds-vancouver-canada,net_doubles_advanced,2,,,
1997-worlds-vancouver-canada,net_doubles_advanced,3,,,
1997-worlds-vancouver-canada,net_doubles_advanced,4,,,
1997-worlds-vancouver-canada,net_doubles_mixed,1,,,
1997-worlds-vancouver-canada,net_doubles_mixed,2,,,
1997-worlds-vancouver-canada,net_doubles_mixed,3,,,
1997-worlds-vancouver-canada,net_doubles_mixed,4,,,
1997-worlds-vancouver-canada,net_doubles_open,1,,,
1997-worlds-vancouver-canada,net_doubles_open,2,,,
1997-worlds-vancouver-canada,net_doubles_open,3,,,
1997-worlds-vancouver-canada,net_doubles_open,4,,,
1997-worlds-vancouver-canada,net_singles_advanced,1,,,
1997-worlds-vancouver-canada,net_singles_advanced,2,,,
1997-worlds-vancouver-canada,net_singles_advanced,3,,,
1997-worlds-vancouver-canada,net_singles_advanced,4,,,
1997-worlds-vancouver-canada,net_singles_open,1,,,
1997-worlds-vancouver-canada,net_singles_open,2,,,
1997-worlds-vancouver-canada,net_singles_open,3,,,
1997-worlds-vancouver-canada,net_singles_open,4,,,
1997-worlds-vancouver-canada,net_singles_womens,1,,,
1997-worlds-vancouver-canada,net_singles_womens,2,,,
1997-worlds-vancouver-canada,net_singles_womens,3,,,
1997-worlds-vancouver-canada,net_singles_womens,4,,,
1997-championships-mt-prospect-usa,intermediate_doubles_net,1,,,
1997-championships-mt-prospect-usa,intermediate_doubles_net,2,,,
1997-championships-mt-prospect-usa,intermediate_doubles_net,3,,,
1997-championships-mt-prospect-usa,intermediate_footbag_golf,1,,,
1997-championships-mt-prospect-usa,intermediate_footbag_golf,2,,,
1997-championships-mt-prospect-usa,intermediate_footbag_golf,3,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,1,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,2,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,3,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,4,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,5,,,
1997-championships-mt-prospect-usa,intermediate_singles_freestyle,6,,,
1997-championships-mt-prospect-usa,intermediate_singles_net,1,,,
1997-championships-mt-prospect-usa,intermediate_singles_net,2,,,
1997-championships-mt-prospect-usa,intermediate_singles_net,3,,,
1997-championships-mt-prospect-usa,intermediate_singles_net,4,,,
1997-championships-mt-prospect-usa,intermediate_timed_5_minute_consecutives,1,,,
1997-championships-mt-prospect-usa,intermediate_timed_5_minute_consecutives,2,,,
1997-championships-mt-prospect-usa,intermediate_timed_5_minute_consecutives,3,,,
1997-championships-mt-prospect-usa,mens_open_singles_freestyle,1,,,
1997-championships-mt-prospect-usa,mens_open_singles_freestyle,2,,,
1997-championships-mt-prospect-usa,mens_open_singles_freestyle,3,,,
1997-championships-mt-prospect-usa,novice_consecutives,1,,,
1997-championships-mt-prospect-usa,novice_consecutives,2,,,
1997-championships-mt-prospect-usa,novice_consecutives,3,,,
1997-championships-mt-prospect-usa,novice_freestyle,1,,,
1997-championships-mt-prospect-usa,novice_freestyle,2,,,
1997-championships-mt-prospect-usa,novice_freestyle,3,,,
1997-championships-mt-prospect-usa,novice_freestyle,4,,,
1997-championships-mt-prospect-usa,novice_freestyle,5,,,
1997-championships-mt-prospect-usa,novice_freestyle,6,,,
1997-championships-mt-prospect-usa,open_doubles_freestyle,1,,,
1997-championships-mt-prospect-usa,open_doubles_freestyle,2,,,
1997-championships-mt-prospect-usa,open_doubles_freestyle,3,,,
1997-championships-mt-prospect-usa,pro_doubles_net_listing,1,,,
1997-championships-mt-prospect-usa,pro_doubles_net_listing,2,,,
1997-championships-mt-prospect-usa,pro_doubles_net_listing,3,,,
1997-championships-mt-prospect-usa,pro_doubles_net_listing,4,,,
1997-championships-mt-prospect-usa,pro_footbag_golf,1,,,
1997-championships-mt-prospect-usa,pro_footbag_golf,2,,,
1997-championships-mt-prospect-usa,pro_footbag_golf,3,,,
1997-championships-mt-prospect-usa,pro_footbag_golf,4,,,
1997-championships-mt-prospect-usa,pro_singles_net,1,,,
1997-championships-mt-prospect-usa,pro_singles_net,2,,,
1997-championships-mt-prospect-usa,pro_singles_net,3,,,
1997-championships-mt-prospect-usa,pro_singles_net,4,,,
1997-championships-mt-prospect-usa,shred_contest,1,,,
1997-championships-mt-prospect-usa,womens_open_singles_freestyle,1,,,
1997-championships-mt-prospect-usa,womens_open_singles_freestyle,2,,,
1997-championships-mt-prospect-usa,womens_open_singles_freestyle,3,,,
1997-championships-mt-prospect-usa,womens_open_singles_freestyle,4,,,
1997-open-seattle-usa,advanced_5_minute_timed_footbag_consecutive,1,,,
1997-open-seattle-usa,advanced_5_minute_timed_footbag_consecutive,2,,,
1997-open-seattle-usa,advanced_5_minute_timed_footbag_consecutive,3,,,
1997-open-seattle-usa,advanced_doubles_footbag_net,1,,,
1997-open-seattle-usa,advanced_doubles_footbag_net,2,,,
1997-open-seattle-usa,advanced_doubles_footbag_net,3,,,
1997-open-seattle-usa,advanced_doubles_footbag_net,4,,,
1997-open-seattle-usa,advanced_footbag_golf,1,,,
1997-open-seattle-usa,advanced_footbag_golf,2,,,
1997-open-seattle-usa,advanced_footbag_golf,3,,,
1997-open-seattle-usa,advanced_singles_footbag_net,1,,,
1997-open-seattle-usa,advanced_singles_footbag_net,2,,,
1997-open-seattle-usa,advanced_singles_footbag_net,3,,,
1997-open-seattle-usa,advanced_singles_footbag_net,4,,,
1997-open-seattle-usa,mixed_doubles_footbag_net,1,,,
1997-open-seattle-usa,mixed_doubles_footbag_net,2,,,
1997-open-seattle-usa,mixed_doubles_footbag_net,3,,,
1997-open-seattle-usa,mixed_doubles_footbag_net,4,,,
1997-open-seattle-usa,novice_5_minute_timed_footbag_consecutive,1,,,
1997-open-seattle-usa,novice_doubles_footbag_net,1,,,
1997-open-seattle-usa,novice_doubles_footbag_net,2,,,
1997-open-seattle-usa,novice_doubles_footbag_net,3,,,
1997-open-seattle-usa,novice_doubles_footbag_net,4,,,
1997-open-seattle-usa,novice_footbag_golf,1,,,
1997-open-seattle-usa,novice_footbag_golf,2,,,
1997-open-seattle-usa,novice_footbag_golf,3,,,
1997-open-seattle-usa,novice_singles_footbag_net,1,,,
1997-open-seattle-usa,novice_singles_footbag_net,2,,,
1997-open-seattle-usa,novice_singles_footbag_net,3,,,
1997-open-seattle-usa,novice_singles_footbag_net,4,,,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,1,,,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,2,,,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,3,,,
1997-open-seattle-usa,open_5_minute_timed_footbag_consecutive,4,,,
1997-open-seattle-usa,open_doubles_footbag_net,1,,,
1997-open-seattle-usa,open_doubles_footbag_net,2,,,
1997-open-seattle-usa,open_doubles_footbag_net,3,,,
1997-open-seattle-usa,open_doubles_footbag_net,4,,,
1997-open-seattle-usa,open_footbag_golf,1,,,
1997-open-seattle-usa,open_footbag_golf,2,,,
1997-open-seattle-usa,open_footbag_golf,3,,,
1997-open-seattle-usa,open_footbag_golf,4,,,
1997-open-seattle-usa,open_singles_footbag_net,1,,,
1997-open-seattle-usa,open_singles_footbag_net,2,,,
