event_key,discipline_key,placement,participant_order,display_name,person_id,notes
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,45,1,Jani Lirkki,3d1a7216-f5c6-58ef-b850-743fe1db4cc9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,46,1,Robin Püchel,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,47,1,Michal Rog,392ef8ff-d969-5917-8bc5-176805ecb787,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,48,1,Jaakko Inkinen,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,49,1,Joona Koistinen,68470003-63c3-56a1-a0e3-23004628d469,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,50,1,Ville Laakso,7444ebf8-86b3-5daf-b170-aebb4f0c8dbf,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,51,1,Arkady Lobankov,80696601-2e8f-54d7-8573-0e0d015bd5a9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,52,1,Roman Belozerov,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,53,1,Christian Bock,6f69628f-6e43-53b9-91a6-0bff36dc6ee7,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,54,1,Rafal Andryka,e9cc5378-aa20-5b2c-af79-e8e609a11a3c,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,55,1,Renato Zülli,73961edb-d45f-5638-9401-1a0de345da6f,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,56,1,Sakarias Liukko,a7b5d479-6c69-58fe-be82-ecef17c80069,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,57,1,Marcin Staron,21154756-b8d4-512e-872a-c5b206fac8d3,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,58,1,Piotrek Koscielny,64336b8d-cd07-5851-a083-617bb0f65bee,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_net,59,1,Mikko Poikonen,32be8cc7-0540-5b03-b64b-a54e297bd396,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,1,1,Geneviève Bousquet CAN,fea99a91-ae13-5cb1-b87f-3c352783dc2e,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,2,1,Piia Tantarimäki FIN,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,3,1,Kerstin Anhuth GER,8e17712f-7c8d-5c61-93e2-85d061117be2,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,4,1,Maude Landreville CAN,b69d06e1-49be-5fac-ae61-a9194ef30ee0,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,5,1,Helena Schlichting GER,e023aa06-ace7-5617-8145-aaca829f4c54,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,6,1,Julia Tikhomirova RUS,0b73f6bd-2b2a-57ef-8de6-853138d11297,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,7,1,Heike Koller,,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,8,1,Evgenia Tsybulskaya RUS,5741a906-7ac9-539d-a075-f7b3a86567dd,
event_2011_32nd_ifpa_world_footbag_championships,womens_singles_net,9,1,Marie-Lou Roy,,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,1,1,Theodore Fritsch,738cbf71-ad21-598f-a5b3-afdb8bdf543d,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,1,2,Mikko Tapaninaho,5a2e9e09-b72a-56f5-8bec-edfe5b745b21,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,2,1,Timo Aarnio,5e7aee36-aee8-5e0f-8ba5-3e955de284f3,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,2,2,Jussi Lahtinen,23f60613-fbe8-5442-9981-114fd3cf4c14,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,3,1,Samu Ahola,b28a6b0f-303f-595f-8f1e-3dc7837863b8,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,3,2,Riku Kosonen,41473633-e6b0-5541-88ec-07e7b0ecea3b,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,4,1,Tim Heun,531ec95f-021b-55bd-ba97-071caac25dfd,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_doubles_net,4,2,Michael Lamberjohann,f73415ed-f8d8-5b37-a56c-87fb2f93422a,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,1,1,Mikko Tapaninaho,5a2e9e09-b72a-56f5-8bec-edfe5b745b21,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,2,1,Theodore Fritsch,738cbf71-ad21-598f-a5b3-afdb8bdf543d,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,3,1,David Castillo Tibocha COL,d38d6a95-920f-5c38-86a9-1c291109c12c,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,4,1,Magnus Hellberg,65064342-ba61-51b7-9bb8-546875e86c96,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,5,1,Jussi Lahtinen,23f60613-fbe8-5442-9981-114fd3cf4c14,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,5,2,Samu Ahola,b28a6b0f-303f-595f-8f1e-3dc7837863b8,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,5,3,Timo Aarnio,5e7aee36-aee8-5e0f-8ba5-3e955de284f3,
event_2011_32nd_ifpa_world_footbag_championships,intermediate_singles_net,5,4,Riku Kosonen,41473633-e6b0-5541-88ec-07e7b0ecea3b,
event_2011_32nd_ifpa_world_footbag_championships,masters_singles_net,1,1,Tuan Vu,28565dd0-2196-5404-bf23-6cf0617ce79b,
event_2011_32nd_ifpa_world_footbag_championships,masters_singles_net,2,1,Hakan Helberg,1a1b1397-a4b8-5826-b51d-ff5391eba110,
event_2011_32nd_ifpa_world_footbag_championships,masters_singles_net,3,1,Alex Bartsch,45b40a79-0205-5653-b18d-237dc54e3692,
event_2011_32nd_ifpa_world_footbag_championships,masters_singles_net,4,1,Magnus Helberg,65064342-ba61-51b7-9bb8-546875e86c96,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,1,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,2,1,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,3,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,4,1,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,5,1,Va¨ek Klouda CZE,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,6,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,7,1,Bartek Bubula,e719220a-29e0-5844-869b-58c53a0b88b9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,8,1,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,9,1,Evan Gatesman,be7a8e7f-f052-5c31-b27b-47d4fee9a265,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,9,2,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,9,3,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,9,4,Christopher Schillem,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,13,1,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,13,2,Rene Rühr,9585ffd8-cc96-528e-ba4a-4211da8cef00,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,13,3,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,13,4,Rafał Kaleta,82c36f56-236f-4496-826b-cf59a6fcc4ed,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,17,1,Toni Pääkkönen,98945320-03c6-5cb1-8dbd-886ce1019bb9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,17,2,Mathias Blau,f4d65667-f58f-5213-a2a3-6b985aa50dc5,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,17,3,Brian Sherrill,11542335-67de-5fd2-9d43-5f2b55ea1fef,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,17,4,Artem Zabolotniy,d114b01e-b1b3-5b88-81f2-ac15f275ff37,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,21,1,Matthias Schmidt,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,21,2,Jindra Smola,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,21,3,Santeri Karvinen,b1905548-0ada-590b-8d3b-3264d4e49e99,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,21,4,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,1,Michał Ostrowski,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,2,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,3,Michał Biarda,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,4,Jakub Grabarczyk (POL,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,5,Tomasz Ostrowski,7921325b-8eab-5f32-aaa9-38578c2760bc,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,25,6,Lauri Airinen,69667b03-2f4f-55b7-9c2f-79a5b60f362b,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,31,1,Nis Petersen,a81adde6-197e-5067-872a-b05092e75cf9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,31,2,Alex Dworetzky,337dc937-b022-51ef-8470-99fff306e2c9,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,31,3,Wiktor Dębski,c917c04b-83fa-5c1a-8f2c-292f24db5616,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,31,4,Evgeni Kichigin,56cebb12-f263-584e-ad0b-1b8fe05c4936,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,31,5,Pavel Motorov,9d12fe41-0154-57a6-b312-5f3b46f621b5,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,36,1,Evgeniy Kuharenko,d67801c8-43f5-5d70-a3b2-852985667026,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,36,2,Andrey Djakonov,835fd269-0b77-57fe-9efc-cbdf4b567a8b,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,36,3,Paweł Rozek,,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,36,4,Dante Diotallevi,77f224b6-e2fa-59f2-af85-15a21d1d8c51,
event_2011_32nd_ifpa_world_footbag_championships,open_singles_routines,36,5,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,1,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,2,1,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,3,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,4,1,Evan Gatesman,be7a8e7f-f052-5c31-b27b-47d4fee9a265,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,5,1,Toni Pääkkönen,98945320-03c6-5cb1-8dbd-886ce1019bb9,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,5,2,Bartek Bubula,e719220a-29e0-5844-869b-58c53a0b88b9,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,5,3,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,5,4,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,9,1,Rene Rühr,9585ffd8-cc96-528e-ba4a-4211da8cef00,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,9,2,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,9,3,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,9,4,Rafał Kaleta,82c36f56-236f-4496-826b-cf59a6fcc4ed,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,13,1,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,13,2,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,13,3,Lauri Airinen,69667b03-2f4f-55b7-9c2f-79a5b60f362b,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,1,Mathieu Giard-Montpetit,51dcc879-e538-5ce4-bb1e-0e176c9f260e,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,2,Christopher Schillem,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,3,Brian Sherrill,11542335-67de-5fd2-9d43-5f2b55ea1fef,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,4,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,5,Matthias Schmidt,,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,6,Andrey Djakonov,835fd269-0b77-57fe-9efc-cbdf4b567a8b,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,7,Santeri Karvinen,b1905548-0ada-590b-8d3b-3264d4e49e99,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,8,Wiktor Dębski,c917c04b-83fa-5c1a-8f2c-292f24db5616,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,9,Artem Zabolotniy,d114b01e-b1b3-5b88-81f2-ac15f275ff37,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,16,10,Jay Boychuk,34f17114-99b7-5320-b4ed-10a6813859ac,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,2,David Castillo Tibocha,d38d6a95-920f-5c38-86a9-1c291109c12c,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,3,Ilya Sernov,a812c3d4-7d7c-5f0f-899f-29c39da709df,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,4,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,5,Dante Diotallevi,77f224b6-e2fa-59f2-af85-15a21d1d8c51,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,6,Michał Biarda,,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,7,Alexander Semichev,c34f28e2-5a7c-5112-95a8-e407518b1276,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,8,Evgeniy Kuharenko,d67801c8-43f5-5d70-a3b2-852985667026,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,9,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,26,10,Evgeni Kichigin,56cebb12-f263-584e-ad0b-1b8fe05c4936,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,1,Alex Dworetzky,337dc937-b022-51ef-8470-99fff306e2c9,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,2,Nis Petersen,a81adde6-197e-5067-872a-b05092e75cf9,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,3,Pawel Rozek,0b3ffb10-2257-510e-a69a-26ff2fc87508,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,4,Matt Bailey,dd88fadc-24f2-5d6a-8eb7-000f1c0cabb4,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,5,Samu Ahola,b28a6b0f-303f-595f-8f1e-3dc7837863b8,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,6,Michal Ostrowski,da3fbe76-ba2d-51ee-a019-97e7ba93089a,
event_2011_32nd_ifpa_world_footbag_championships,open_circle_contest,36,7,Pavel Motorov,9d12fe41-0154-57a6-b312-5f3b46f621b5,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,1,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,2,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,3,1,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,4,1,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,5,1,Rene Rühr,9585ffd8-cc96-528e-ba4a-4211da8cef00,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,6,1,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,7,1,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,8,1,Evan Gatesman,be7a8e7f-f052-5c31-b27b-47d4fee9a265,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,9,1,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,9,2,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,11,1,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,12,1,Lauri Airinen,69667b03-2f4f-55b7-9c2f-79a5b60f362b,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,13,1,Mathias Blau,f4d65667-f58f-5213-a2a3-6b985aa50dc5,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,14,1,Alexander Trenner,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,15,1,Santeri Karvinen,b1905548-0ada-590b-8d3b-3264d4e49e99,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,16,1,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,17,1,Jindra Smola,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,18,1,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,19,1,Mikko Lepistö,8e2c07e2-aeb8-5325-be31-ffcc452944ec,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,20,1,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,21,1,David Casillo Tibocha,d38d6a95-920f-5c38-86a9-1c291109c12c,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,22,1,Pavel Motorov,9d12fe41-0154-57a6-b312-5f3b46f621b5,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,23,1,Andrey Djakonov,835fd269-0b77-57fe-9efc-cbdf4b567a8b,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,24,1,Brian Sherrill,11542335-67de-5fd2-9d43-5f2b55ea1fef,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,25,1,Nis Petersen,a81adde6-197e-5067-872a-b05092e75cf9,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,26,1,Christopher Schillem,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,27,1,Pawel Rozek,0b3ffb10-2257-510e-a69a-26ff2fc87508,
event_2011_32nd_ifpa_world_footbag_championships,open_shred_30,28,1,Alexander Semichev,c34f28e2-5a7c-5112-95a8-e407518b1276,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,1,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,2,1,Va¨ek Klouda CZE,98ce4e04-05ca-56ca-b8c6-83f51c164c89,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,3,1,Anssi Sundberg,00d8d056-e8a7-5229-97bf-e0cb3b881cd8,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,4,1,Aleksi Airinen,7c74c3f5-dc54-5e47-8365-e84497f4c943,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,4,2,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,6,1,Tuukka Antikainen,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,6,2,Evan Gatesman,be7a8e7f-f052-5c31-b27b-47d4fee9a265,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,6,3,Felix Zenger,04a43526-37ba-5ea0-a01c-8e357a694c42,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,1,Lauri Airinen,69667b03-2f4f-55b7-9c2f-79a5b60f362b,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,2,Dante Diotallevi,77f224b6-e2fa-59f2-af85-15a21d1d8c51,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,3,Michał Ostrowski,,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,4,Olaf Piwowar,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,5,Jindra Smola,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,9,6,Jakob Wagner,c90a00eb-95d7-5375-a769-b71cbce34d87,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,15,1,Bartek Bubula,e719220a-29e0-5844-869b-58c53a0b88b9,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,15,2,Damian Gielnicki,ac1268dc-a961-568f-860e-63e9ea815c01,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,15,3,Toni Pääkkönen,98945320-03c6-5cb1-8dbd-886ce1019bb9,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,18,1,Pavel Motorov,9d12fe41-0154-57a6-b312-5f3b46f621b5,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,18,2,Tuomas Riisalo,171e6321-c025-5483-af9d-c92b2ee04806,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,1,David Castillo Tibocha,d38d6a95-920f-5c38-86a9-1c291109c12c,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,2,Rafał Kaleta,82c36f56-236f-4496-826b-cf59a6fcc4ed,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,3,Santeri Karvinen,b1905548-0ada-590b-8d3b-3264d4e49e99,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,4,Rene Rühr,9585ffd8-cc96-528e-ba4a-4211da8cef00,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,5,Matthias Schmidt,,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,20,6,Arkadiusz Stanek,8859edda-82f6-5013-97d0-1057cb8bdd3b,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,26,1,Andrey Djakonov,835fd269-0b77-57fe-9efc-cbdf4b567a8b,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,26,2,Pawel Rozek,0b3ffb10-2257-510e-a69a-26ff2fc87508,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,28,1,Matthew Bailey,542bfc30-f59b-5ebe-8a5c-7f938fae1e83,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,28,2,Mathieu Giard-Montpetit,51dcc879-e538-5ce4-bb1e-0e176c9f260e,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,30,1,Paul Cronjaeger,be1b4187-c73a-58a6-beb7-1bba61be3f28,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,30,2,Sébastien Duchesne,6dd904b7-11c6-5d62-af34-dad61040e67e,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,30,3,Jakub Grabarczyk,3568ce18-bf1b-55b6-aefd-61f65f55b08c,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,30,4,Evgeniy Kuharenko,d67801c8-43f5-5d70-a3b2-852985667026,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,34,1,Sylwia Kocyk,152714dc-cf47-5412-aa32-f44c311de83e,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,34,2,Nadin Koshkina,8a8b2c8b-fb85-5ab2-af1d-0564077c785e,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,34,3,Tanja Salakka,ff60999a-e089-5097-8578-531f9457392b,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,34,4,Ilya Sernov,a812c3d4-7d7c-5f0f-899f-29c39da709df,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,38,1,Brian Sherrill,11542335-67de-5fd2-9d43-5f2b55ea1fef,
event_2011_32nd_ifpa_world_footbag_championships,open_request_contest,38,2,Dorota Wojtasiuk,7a8c8b83-9ae8-5b65-8f1f-6923058cc237,
event_2011_32nd_ifpa_world_footbag_championships,open_sick_3_trick_contest,1,1,Milan Benda,0b3204c8-7e99-586e-aeb2-4186d0901fe3,
event_2011_32nd_ifpa_world_footbag_championships,open_sick_3_trick_contest,2,1,Jan Weber,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,
