event_name,year,location,category,division,place,player_1,player_2,score,notes
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Singles Net,1,Peter Shunny,,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Singles Net,2,John East,,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Singles Net,3,Doug Cassidy,,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Doubles Net,1,Alan Cook,Doug Cassidy,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Doubles Net,2,Peter Shunny,John East,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Open Doubles Net,3,Mike Marshall,Andy Linder,,IFAB-RB-P2
World Footbag Championships 1982 (IFAB),1982,"San Francisco, California, United States",NET,Womens Singles Net,1,Tami Peltz,,,IFAB-RB-P2
